protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.143712,2,203,1,1,64,139,13.916722333556,6.958361166778,6.958361166778,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.3e-05,1,60,1,0,60,0,13698.6301369863,13698.6301369863,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,18.872374,10,2319,6,4,923,1396,0.5298750438074192,0.3179250262844515,0.2119500175229677,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.9e-05,2,120,1,1,60,60,28985.50724637681,14492.753623188406,14492.753623188406,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.6e-05,1,60,1,0,60,0,27777.777777777777,27777.777777777777,0.0,1,3
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1e-05,2,120,1,1,60,60,200000.0,100000.0,100000.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,6.1e-05,2,120,1,1,60,60,32786.88524590164,16393.44262295082,16393.44262295082,1,4
1,1,0,0,0,1,0,0,0,0,0,0,0,0,61.741409,4933,4732321,4933,0,4732321,0,79.89775549178025,79.89775549178025,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.001011,2,120,1,1,60,60,1978.2393669634027,989.1196834817014,989.1196834817014,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.665325,10,1873,6,4,1107,766,0.5085092669457535,0.3051055601674521,0.2034037067783014,1,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.8e-05,3,180,1,2,60,120,166666.66666666666,55555.55555555556,111111.11111111112,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.003381,2,120,1,1,60,60,591.5409642117717,295.77048210588583,295.77048210588583,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000179,2,120,1,1,60,60,11173.1843575419,5586.59217877095,5586.59217877095,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.644423,10,1864,6,4,1098,766,0.5090503294497375,0.3054301976698425,0.203620131779895,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5e-05,2,120,1,1,60,60,40000.0,20000.0,20000.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.4e-05,1,60,1,0,60,0,13513.513513513511,13513.513513513511,0.0,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000209,2,120,1,1,60,60,9569.37799043062,4784.688995215311,4784.688995215311,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,32.895294,10,1710,6,4,944,766,0.3039948510568107,0.1823969106340864,0.1215979404227243,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.001108,2,120,1,1,60,60,1805.0541516245487,902.5270758122743,902.5270758122743,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.68845,4,240,4,0,240,0,0.5202609108467897,0.5202609108467897,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047902,2,176,2,0,176,0,0.3962042052321935,0.3962042052321935,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.348767,2,120,2,0,120,0,0.8515106010941059,0.8515106010941059,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000652,2,120,1,1,60,60,3067.4846625766872,1533.7423312883436,1533.7423312883436,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.144901,2,340,1,1,81,259,13.802527242738146,6.901263621369073,6.901263621369073,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.686879,4,240,4,0,240,0,0.5203672387714181,0.5203672387714181,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,13.481324,10,1598,6,4,832,766,0.7417669065738647,0.4450601439443188,0.2967067626295459,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.686877,4,240,4,0,240,0,0.520367374162485,0.520367374162485,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.4e-05,1,60,1,0,60,0,41666.66666666666,41666.66666666666,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.00054,2,120,1,1,60,60,3703.703703703704,1851.851851851852,1851.851851851852,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.2e-05,1,60,1,0,60,0,13888.888888888889,13888.888888888889,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.006306,2,172,1,1,86,86,317.1582619727244,158.5791309863622,158.5791309863622,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000187,2,120,1,1,60,60,10695.187165775402,5347.593582887701,5347.593582887701,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.241167,4,240,4,0,240,0,0.4853681523502678,0.4853681523502678,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000122,2,120,1,1,60,60,16393.44262295082,8196.72131147541,8196.72131147541,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.048076,2,176,2,0,176,0,0.3961905486367479,0.3961905486367479,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000416,2,120,1,1,60,60,4807.692307692308,2403.846153846154,2403.846153846154,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1135.53418,887,388115,444,443,358877,29238,0.7811301637789537,0.3910054032895777,0.390124760489376,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.352732,2,120,2,0,120,0,0.8500755717183257,0.8500755717183257,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,6.946586,8,1401,5,3,701,700,1.1516448511542217,0.7197780319713886,0.4318668191828331,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000123,2,120,1,1,60,60,16260.162601626014,8130.081300813007,8130.081300813007,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.347857,2,120,2,0,120,0,0.8518406359501453,0.8518406359501453,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.68102,4,240,4,0,240,0,0.5207641693420926,0.5207641693420926,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.003329,2,120,1,1,60,60,600.7810153199159,300.390507659958,300.390507659958,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.839557,2,120,2,0,120,0,0.4132609658280706,0.4132609658280706,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.1e-05,2,120,1,1,60,60,39215.68627450981,19607.843137254906,19607.843137254906,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000167,2,120,1,1,60,60,11976.047904191617,5988.023952095808,5988.023952095808,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.7e-05,2,120,1,1,60,60,54054.05405405405,27027.027027027027,27027.027027027027,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,23.515366,3439,3345579,1719,1720,1632016,1713563,146.24480010219702,73.10113735844044,73.14366274375656,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.8e-05,1,60,1,0,60,0,12820.51282051282,12820.51282051282,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.048107,2,176,2,0,176,0,0.3961881156639508,0.3961881156639508,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.9e-05,2,120,1,1,60,60,28985.50724637681,14492.753623188406,14492.753623188406,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.4e-05,1,60,1,0,60,0,15625.0,15625.0,0.0,1,3
1,1,0,0,0,1,0,0,0,0,0,0,0,0,29.864126,311,18660,311,0,18660,0,10.413832301671912,10.413832301671912,0.0,0,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,14.992336,1200,1123290,1200,0,1123290,0,80.04089556157226,80.04089556157226,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.250852,4,240,4,0,240,0,0.4847984183936398,0.4847984183936398,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.180041,2,120,2,0,120,0,0.3860973301176573,0.3860973301176573,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000161,3,180,2,1,120,60,18633.540372670806,12422.360248447205,6211.180124223602,1,3
0,0,1,0,0,0,1,0,0,0,0,0,0,1,2048.512207,4,204,2,2,84,120,0.0019526366434779,0.0009763183217389,0.0009763183217389,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.500013,2,172,2,0,172,0,0.7999958400216318,0.7999958400216318,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.87369,10,1407,6,4,641,766,0.3721111615115006,0.2232666969069004,0.1488444646046002,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048008,2,176,2,0,176,0,0.3961958855849674,0.3961958855849674,0.0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.5e-05,1,60,1,0,60,0,22222.222222222223,22222.222222222223,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.844366,2,120,2,0,120,0,0.4128507218488446,0.4128507218488446,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.044951,2,176,2,0,176,0,0.3964359614196451,0.3964359614196451,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.839541,2,120,2,0,120,0,0.4132623321095947,0.4132623321095947,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.242034,4,240,4,0,240,0,0.485317095270415,0.485317095270415,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000174,2,120,1,1,60,60,11494.25287356322,5747.126436781609,5747.126436781609,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.174376,2,120,2,0,120,0,0.3865200364256482,0.3865200364256482,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.9e-05,1,60,1,0,60,0,14492.753623188406,14492.753623188406,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.799433,10,1629,6,4,863,766,0.3731422228224007,0.2238853336934404,0.1492568891289603,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.040213,2,176,2,0,176,0,0.3968086269369965,0.3968086269369965,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000133,2,120,1,1,60,60,15037.593984962405,7518.796992481202,7518.796992481202,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.5e-05,2,120,1,1,60,60,80000.0,40000.0,40000.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.4e-05,2,120,1,1,60,60,83333.33333333333,41666.66666666666,41666.66666666666,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.34695,2,120,2,0,120,0,0.8521698374486035,0.8521698374486035,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.670547,12,2454,8,4,1688,766,0.553746982021266,0.369164654680844,0.184582327340422,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.003483,2,120,1,1,60,60,574.2176284811944,287.1088142405972,287.1088142405972,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.9e-05,1,60,1,0,60,0,25641.02564102564,25641.02564102564,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.245286,4,240,4,0,240,0,0.4851256827234373,0.4851256827234373,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,32.906155,10,1559,6,4,793,766,0.3038945145672595,0.1823367087403557,0.1215578058269038,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,4e-06,1,60,1,0,60,0,250000.0,250000.0,0.0,1,3
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.000222,2,120,1,1,60,60,9009.009009009009,4504.504504504504,4504.504504504504,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.180273,2,201,1,1,98,103,11.094284779195998,5.547142389597999,5.547142389597999,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,45.958187,10,1729,6,4,963,766,0.2175890880987102,0.1305534528592261,0.0870356352394841,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000219,2,120,1,1,60,60,9132.4200913242,4566.2100456621,4566.2100456621,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.3e-05,1,60,1,0,60,0,23255.81395348837,23255.81395348837,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,24.702753,19,4724,15,4,3958,766,0.7691450422550069,0.6072197702013212,0.1619252720536856,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.888961,8,579,5,3,338,241,2.769161646695819,1.7307260291848867,1.0384356175109322,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.006568,2,120,1,1,60,60,304.50669914738125,152.25334957369063,152.25334957369063,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,46.001171,10,1550,6,4,784,766,0.2173857704622345,0.1304314622773407,0.0869543081848938,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,7.8e-05,2,120,1,1,60,60,25641.02564102564,12820.51282051282,12820.51282051282,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,17.981195,8,2021,5,3,691,1330,0.4449092510258634,0.2780682818911646,0.1668409691346987,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000612,2,120,1,1,60,60,3267.97385620915,1633.986928104575,1633.986928104575,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,20.99979,10,1501,6,4,735,766,0.4761952381428576,0.2857171428857145,0.190478095257143,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000112,2,120,1,1,60,60,17857.14285714286,8928.57142857143,8928.57142857143,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000116,2,120,1,1,60,60,17241.379310344826,8620.689655172413,8620.689655172413,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.983345,10,1551,6,4,785,766,0.2942617920631415,0.1765570752378849,0.1177047168252566,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.177708,2,120,2,0,120,0,0.3862712999651583,0.3862712999651583,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000221,2,120,1,1,60,60,9049.773755656108,4524.886877828054,4524.886877828054,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.852661,10,1665,6,4,899,766,0.3349785133057317,0.200987107983439,0.1339914053222927,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.245286,4,240,4,0,240,0,0.4851256827234373,0.4851256827234373,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.930229,10,1583,6,4,817,766,0.2947224435178436,0.1768334661107062,0.1178889774071374,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.00013,2,120,1,1,60,60,15384.615384615388,7692.307692307693,7692.307692307693,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,85.051369,88,31672,44,44,28768,2904,1.034668824672299,0.5173344123361495,0.5173344123361495,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.679947,4,240,4,0,240,0,0.5208369276506726,0.5208369276506726,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,91.566971,10,2339,6,4,943,1396,0.1092096843522322,0.0655258106113393,0.0436838737408928,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.8e-05,2,120,1,1,60,60,71428.57142857143,35714.28571428572,35714.28571428572,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5.8e-05,2,120,1,1,60,60,34482.75862068965,17241.379310344826,17241.379310344826,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.21531,2,947,1,1,92,855,9.28893223723933,4.644466118619665,4.644466118619665,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.195452,2,120,2,0,120,0,0.3849520696178118,0.3849520696178118,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.541689,10,1607,6,4,841,766,0.6434307107805336,0.3860584264683201,0.2573722843122134,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.356107,2,120,2,0,120,0,0.8488578829399513,0.8488578829399513,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.1e-05,1,60,1,0,60,0,16393.44262295082,16393.44262295082,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.5e-05,2,120,1,1,60,60,80000.0,40000.0,40000.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,92.146301,10,1497,6,4,731,766,0.1085230757119594,0.0651138454271756,0.0434092302847837,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.3e-05,2,120,1,1,60,60,153846.15384615384,76923.07692307692,76923.07692307692,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047571,2,176,2,0,176,0,0.3962301867571551,0.3962301867571551,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.685524,4,240,4,0,240,0,0.5204589823673701,0.5204589823673701,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.143615,2,227,1,1,76,151,13.92612192319744,6.963060961598719,6.963060961598719,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832435,2,120,2,0,120,0,0.4138700261876258,0.4138700261876258,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.00015,2,120,1,1,60,60,13333.333333333334,6666.666666666667,6666.666666666667,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.683362,4,240,4,0,240,0,0.5206054328821159,0.5206054328821159,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.3e-05,2,120,1,1,60,60,60606.0606060606,30303.0303030303,30303.0303030303,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.944239,10,1587,6,4,821,766,0.3339540537330068,0.2003724322398041,0.1335816214932027,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,68.98465,10,2301,6,4,905,1396,0.1449597845317762,0.0869758707190657,0.0579839138127105,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,4e-06,1,60,1,0,60,0,250000.0,250000.0,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000146,2,120,1,1,60,60,13698.6301369863,6849.315068493151,6849.315068493151,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.6819,4,240,4,0,240,0,0.5207045132063682,0.5207045132063682,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.684786,4,240,4,0,240,0,0.520508964075252,0.520508964075252,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.200271,2,120,2,0,120,0,0.3845953412812524,0.3845953412812524,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.838828,2,120,2,0,120,0,0.4133232262027085,0.4133232262027085,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.237119,2,480,1,1,91,389,8.43458347918134,4.21729173959067,4.21729173959067,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.655947,10,1670,6,4,904,766,0.5087518805377323,0.3052511283226394,0.2035007522150929,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,8.9e-05,2,120,1,1,60,60,22471.91011235955,11235.955056179777,11235.955056179777,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,7e-06,2,120,1,1,60,60,285714.28571428574,142857.14285714287,142857.14285714287,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.004384,2,120,1,1,60,60,456.2043795620438,228.1021897810219,228.1021897810219,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,15.043221,720,510909,720,0,510909,0,47.86209017337443,47.86209017337443,0.0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,9.3e-05,1,60,1,0,60,0,10752.688172043012,10752.688172043012,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00104,2,120,1,1,60,60,1923.0769230769235,961.5384615384615,961.5384615384615,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,28.359575,10,2144,6,4,748,1396,0.352614593131244,0.2115687558787464,0.1410458372524976,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.34569,2,120,2,0,120,0,0.8526275850602595,0.8526275850602595,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.151005,2,333,1,1,98,235,13.244594549849342,6.622297274924671,6.622297274924671,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.036608,10,1693,6,4,927,766,0.4753618073788321,0.2852170844272993,0.1901447229515328,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.008386,2,340,1,1,81,259,238.49272597185788,119.24636298592894,119.24636298592894,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.681902,4,240,4,0,240,0,0.5207043776398085,0.5207043776398085,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.249352,4,240,4,0,240,0,0.4848865704845665,0.4848865704845665,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000128,2,120,1,1,60,60,15625.0,7812.5,7812.5,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.7e-05,1,60,1,0,60,0,21276.595744680853,21276.595744680853,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,14.032852,10,1552,6,4,786,766,0.7126135157699945,0.4275681094619967,0.2850454063079978,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.244006,4,240,4,0,240,0,0.4852010054335234,0.4852010054335234,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.174381,2,120,2,0,120,0,0.3865196629316627,0.3865196629316627,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.1e-05,2,120,1,1,60,60,32786.88524590164,16393.44262295082,16393.44262295082,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,24.357929,1944,1819145,1944,0,1819145,0,79.8097408034977,79.8097408034977,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048063,2,176,2,0,176,0,0.3961915689245558,0.3961915689245558,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,25.731031,10,1759,6,4,993,766,0.3886358070922226,0.2331814842553335,0.155454322836889,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,59.061398,27,7962,13,14,2107,5855,0.4571513867653454,0.2201099269610922,0.2370414598042532,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047828,2,176,2,0,176,0,0.3962100134949131,0.3962100134949131,0.0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,118.704643,18820,18340732,9407,9413,9460636,8880096,158.5447672842923,79.24711083120818,79.29765645308414,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000127,2,120,1,1,60,60,15748.031496062991,7874.015748031496,7874.015748031496,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.4e-05,1,60,1,0,60,0,41666.66666666666,41666.66666666666,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000143,2,120,1,1,60,60,13986.013986013986,6993.006993006993,6993.006993006993,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,143.406906,10,2238,6,4,842,1396,0.0697316487673194,0.0418389892603916,0.0278926595069277,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,88.093445,10,2255,6,4,859,1396,0.1135158240207316,0.0681094944124389,0.0454063296082926,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,6.9e-05,2,120,1,1,60,60,28985.50724637681,14492.753623188406,14492.753623188406,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,35.023495,34,13397,17,17,12275,1122,0.9707769027619888,0.4853884513809944,0.4853884513809944,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343192,2,120,2,0,120,0,0.8535365433135653,0.8535365433135653,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,124.091003,10,2118,6,4,722,1396,0.0805860196004701,0.048351611760282,0.032234407840188,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.800449,10,1484,6,4,718,766,0.373128077070649,0.2238768462423894,0.1492512308282596,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000218,2,120,1,1,60,60,9174.311926605504,4587.155963302752,4587.155963302752,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.685525,4,240,4,0,240,0,0.5204589146479909,0.5204589146479909,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.064098,10,1610,6,4,844,766,0.2698028696125291,0.1618817217675174,0.1079211478450116,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000198,2,120,1,1,60,60,10101.010101010104,5050.505050505051,5050.505050505051,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.042468,2,172,2,0,172,0,0.3966311734650571,0.3966311734650571,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,99.281731,10,1770,6,4,1004,766,0.1007234654278942,0.0604340792567365,0.0402893861711577,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.239597,4,240,4,0,240,0,0.4854606359995519,0.4854606359995519,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.002976,2,120,1,1,60,60,672.0430107526882,336.0215053763441,336.0215053763441,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.2e-05,1,60,1,0,60,0,19230.76923076923,19230.76923076923,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.540844,10,1423,6,4,657,766,0.6434656959428973,0.3860794175657384,0.2573862783771589,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.008394,2,423,1,1,105,318,238.26542768644268,119.13271384322134,119.13271384322134,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000125,2,120,1,1,60,60,16000.0,8000.0,8000.0,1,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,4.1e-05,1,60,1,0,60,0,24390.243902439022,24390.243902439022,0.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.9e-05,1,60,1,0,60,0,16949.15254237288,16949.15254237288,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.342096,2,120,2,0,120,0,0.853935961634365,0.853935961634365,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000131,2,120,1,1,60,60,15267.175572519083,7633.587786259542,7633.587786259542,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.045044,2,176,2,0,176,0,0.3964286535459353,0.3964286535459353,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.9e-05,1,60,1,0,60,0,16949.15254237288,16949.15254237288,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.5e-05,2,120,1,1,60,60,44444.444444444445,22222.222222222223,22222.222222222223,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.196468,2,340,1,1,81,259,10.179774823380908,5.089887411690453,5.089887411690453,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,17.004887,12,1727,8,4,961,766,0.7056794908428383,0.4704529938952255,0.2352264969476127,1,1
